timestamp,entity_id,temperature,relative_humidity,pressure,latitude,longitude,pm25
2025-01-03 01:00:00+00:00,opensensemap_0,16.508155764832743,56.63685438692766,1014.7610018777276,54.8,23.8,17.02871977762004
2025-01-03 02:00:00+00:00,opensensemap_0,18.142913909045284,53.75455335374037,1016.0859630583419,54.8,23.8,10.825166217394024
2025-01-03 03:00:00+00:00,opensensemap_0,20.06207312303171,52.57824112908783,1014.9143815001337,54.8,23.8,14.978505065077512
2025-01-03 04:00:00+00:00,opensensemap_0,21.0751027713284,47.92241776184948,1015.9292178599121,54.8,23.8,13.246900563253732
2025-01-03 05:00:00+00:00,opensensemap_0,21.42067700161199,49.253754767690644,1015.3901959221773,54.8,23.8,14.227161322576851
2025-01-03 06:00:00+00:00,opensensemap_0,22.426679526378102,48.77518876135853,1015.6000373860007,54.8,23.8,12.94652354025129
2025-01-03 07:00:00+00:00,opensensemap_0,21.499398435168768,48.71608753826439,1015.4863142429739,54.8,23.8,12.58690294708633
2025-01-03 08:00:00+00:00,opensensemap_0,21.09464232971285,49.71571040424092,1015.9829273373073,54.8,23.8,11.47328168196211
2025-01-03 09:00:00+00:00,opensensemap_0,18.60028797673027,51.94415146331643,1015.1999878348324,54.8,23.8,11.795272404581347
2025-01-03 10:00:00+00:00,opensensemap_0,18.394683186912584,53.48529021657907,1015.9575015475145,54.8,23.8,13.750746074108486
2025-01-03 11:00:00+00:00,opensensemap_0,16.573161206412447,55.857353732562096,1015.0194277243575,54.8,23.8,13.99683033450193
2025-01-03 12:00:00+00:00,opensensemap_0,13.574465228699045,61.23468513370616,1015.2081226357484,54.8,23.8,12.293670168880318
2025-01-03 13:00:00+00:00,opensensemap_0,13.748307102332262,63.48396780309259,1015.665151256589,54.8,23.8,12.698077822507933
2025-01-03 14:00:00+00:00,opensensemap_0,12.124376136910469,65.63788522084978,1015.1411554264067,54.8,23.8,15.75257083145986
2025-01-03 15:00:00+00:00,opensensemap_0,9.913615294326497,65.9557500701576,1015.257264014365,54.8,23.8,13.076796881502478
2025-01-03 16:00:00+00:00,opensensemap_0,8.90995640091167,73.84961951404354,1014.50017026852,54.8,23.8,14.61242368584369
2025-01-03 17:00:00+00:00,opensensemap_0,7.627993135501663,70.2802819206075,1013.7526571906958,54.8,23.8,17.283063817418444
2025-01-03 18:00:00+00:00,opensensemap_0,8.253863270335042,73.27191300195317,1016.1395858104679,54.8,23.8,15.290782569495256
2025-01-03 19:00:00+00:00,opensensemap_0,7.569069499763106,70.85698179434652,1014.9215262031986,54.8,23.8,16.208027554781125
2025-01-03 20:00:00+00:00,opensensemap_0,9.314985752409111,68.35058956914322,1015.1967245267692,54.8,23.8,18.0818121574067
2025-01-03 21:00:00+00:00,opensensemap_0,9.79786513639086,68.04776542433602,1014.3718195031801,54.8,23.8,20.157470845259493
2025-01-03 22:00:00+00:00,opensensemap_0,11.30342640909658,66.24400270777228,1013.8501934534906,54.8,23.8,19.026717315275544
2025-01-03 23:00:00+00:00,opensensemap_0,13.425407141804593,63.02329034792254,1014.3079992850243,54.8,23.8,16.00403107345405
2025-01-04 00:00:00+00:00,opensensemap_0,14.775895034340106,59.65436840958657,1014.560955445845,54.8,23.8,21.484588756830124
2025-01-04 01:00:00+00:00,opensensemap_0,16.775176612845474,55.45341347431744,1013.7677827276774,54.8,23.8,19.74658758011116
2025-01-04 02:00:00+00:00,opensensemap_0,19.180037138577074,56.66873273800403,1015.0104479362404,54.8,23.8,18.161257240685135
2025-01-04 03:00:00+00:00,opensensemap_0,20.036124648394747,50.822543891973496,1013.8388340635822,54.8,23.8,18.776379807509322
2025-01-04 04:00:00+00:00,opensensemap_0,21.219531591065213,50.596166989974705,1013.6006774632211,54.8,23.8,20.059507514560046
2025-01-04 05:00:00+00:00,opensensemap_0,21.670954885701008,47.083020250108184,1013.0708953700889,54.8,23.8,19.781127249114164
2025-01-04 06:00:00+00:00,opensensemap_0,22.11077958644571,49.33085607525428,1014.156399831906,54.8,23.8,21.692339238756258
2025-01-04 07:00:00+00:00,opensensemap_0,22.320946057768175,48.83350978942106,1012.908664177635,54.8,23.8,20.63232887918269
2025-01-04 08:00:00+00:00,opensensemap_0,21.136195933001975,49.67366593439403,1014.0085703955476,54.8,23.8,20.102891246997853
2025-01-04 09:00:00+00:00,opensensemap_0,20.0661526573871,54.53973123138949,1013.4280437317209,54.8,23.8,21.148730733254144
2025-01-04 10:00:00+00:00,opensensemap_0,19.208677268426037,53.445290607247706,1012.4779396587907,54.8,23.8,22.926667156929213
2025-01-04 11:00:00+00:00,opensensemap_0,17.083760130185546,55.775045329033304,1012.9925973097796,54.8,23.8,21.438738207516245
2025-01-04 12:00:00+00:00,opensensemap_0,14.631142916799083,59.41662984499252,1013.0081574676813,54.8,23.8,18.932223297152383
2025-01-04 13:00:00+00:00,opensensemap_0,13.364439988321433,63.17336814982435,1013.7968452571779,54.8,23.8,21.103422149291294
2025-01-04 14:00:00+00:00,opensensemap_0,11.362392704743957,65.17369357700457,1012.1257546959033,54.8,23.8,20.542637497626934
2025-01-04 15:00:00+00:00,opensensemap_0,10.189285878276836,68.55491759915473,1013.0829707894343,54.8,23.8,21.856158973139365
2025-01-04 16:00:00+00:00,opensensemap_0,8.327487771047043,70.8706306744174,1012.585372213998,54.8,23.8,21.634167549670167
2025-01-04 17:00:00+00:00,opensensemap_0,8.447131309219246,70.78237210810394,1011.7114362469712,54.8,23.8,24.215048410307944
2025-01-04 18:00:00+00:00,opensensemap_0,7.389782330777585,72.67899056580673,1011.9837448765179,54.8,23.8,24.447383873939856
2025-01-04 19:00:00+00:00,opensensemap_0,8.702197629795027,69.89550170172649,1012.1874980854756,54.8,23.8,23.496908804738727
2025-01-04 20:00:00+00:00,opensensemap_0,10.106893714450072,68.6801803066541,1013.1636441808298,54.8,23.8,24.57040854584116
2025-01-04 21:00:00+00:00,opensensemap_0,9.642106205207865,70.62182945569863,1011.2862373752828,54.8,23.8,25.07903551410834
2025-01-04 22:00:00+00:00,opensensemap_0,10.680262241757355,66.36776825207961,1012.4334640065772,54.8,23.8,20.409546749275854
2025-01-04 23:00:00+00:00,opensensemap_0,13.114678184882672,60.17818771853102,1011.9066885040803,54.8,23.8,22.74798784689313
2025-01-05 00:00:00+00:00,opensensemap_0,15.06565348545425,57.954279266993595,1011.8179561670493,54.8,23.8,25.68347541718583
2025-01-05 01:00:00+00:00,opensensemap_0,17.15949095806284,58.10801448635867,1011.9671179281845,54.8,23.8,23.55551392201296
2025-01-05 02:00:00+00:00,opensensemap_0,18.44024124868285,55.50902703561506,1010.9197897628528,54.8,23.8,21.565659628360198
2025-01-05 03:00:00+00:00,opensensemap_0,19.558406269366312,50.16712114725994,1011.0539955661345,54.8,23.8,22.504591074903555
2025-01-05 04:00:00+00:00,opensensemap_0,21.3977806832921,51.949472304766175,1011.3890486317391,54.8,23.8,21.817593112309684
2025-01-05 05:00:00+00:00,opensensemap_0,21.529992903813234,48.734599191786515,1012.0197235757148,54.8,23.8,20.94725454627512
2025-01-05 06:00:00+00:00,opensensemap_0,21.993596943043986,45.192019236853774,1010.8990789703115,54.8,23.8,16.830770913762155
2025-01-05 07:00:00+00:00,opensensemap_0,21.95965422570725,46.09011207570965,1011.7948585380338,54.8,23.8,19.425511705565057
2025-01-05 08:00:00+00:00,opensensemap_0,20.252979230522946,48.137403134432844,1010.1935289593107,54.8,23.8,20.643231515375625
2025-01-05 09:00:00+00:00,opensensemap_0,20.035824328570804,51.725078590754364,1010.6516678020877,54.8,23.8,21.335345800640706
2025-01-05 10:00:00+00:00,opensensemap_0,18.65639023080145,52.415513879836936,1010.4642007091517,54.8,23.8,21.738034985119445
2025-01-05 11:00:00+00:00,opensensemap_0,16.00071292453593,55.78248176963263,1011.227292017818,54.8,23.8,15.806245382564793
2025-01-05 12:00:00+00:00,opensensemap_0,15.055104279063066,59.25162116020662,1009.5548905302516,54.8,23.8,16.29367944508256
2025-01-05 13:00:00+00:00,opensensemap_0,12.951417486214428,63.489690731891756,1010.25551653991,54.8,23.8,16.585778705332206
2025-01-05 14:00:00+00:00,opensensemap_0,10.977018261302307,66.89596730953976,1010.8342112971776,54.8,23.8,17.06036131732284
2025-01-05 15:00:00+00:00,opensensemap_0,10.366125692086364,70.12538751186605,1010.2389807285506,54.8,23.8,18.198422982419526
2025-01-05 16:00:00+00:00,opensensemap_0,8.757583302246069,71.192900393022,1010.8587147416715,54.8,23.8,16.699287066707548
2025-01-05 17:00:00+00:00,opensensemap_0,8.220246039339274,70.23829685481094,1009.4495435708575,54.8,23.8,18.550446246075932
2025-01-05 18:00:00+00:00,opensensemap_0,8.192689891139075,71.19512753511144,1010.652826694933,54.8,23.8,13.481679581464762
2025-01-05 19:00:00+00:00,opensensemap_0,7.934330263869725,72.83277745509568,1008.896143575213,54.8,23.8,15.724617684739833
2025-01-05 20:00:00+00:00,opensensemap_0,9.022273837636414,72.44348031239252,1010.3431127908294,54.8,23.8,12.21503019842464
2025-01-05 21:00:00+00:00,opensensemap_0,10.691984248470481,69.31268524796292,1010.7818288566549,54.8,23.8,18.596805604637307
2025-01-05 22:00:00+00:00,opensensemap_0,10.990010562447686,66.82488715264684,1009.9201797471155,54.8,23.8,13.04474936782811
2025-01-05 23:00:00+00:00,opensensemap_0,13.329784908894549,64.39985670680879,1009.4546786454246,54.8,23.8,16.007045379614482
2025-01-06 00:00:00+00:00,opensensemap_0,15.302419474658425,57.748328352353525,1010.0493674395727,54.8,23.8,11.05013926793413
2025-01-06 01:00:00+00:00,opensensemap_0,16.349347925401524,55.36907508448258,1010.0010897617759,54.8,23.8,14.066832321151116
2025-01-06 02:00:00+00:00,opensensemap_0,18.26969612482362,55.49333130699277,1009.6166579262799,54.8,23.8,14.46999275192049
2025-01-06 03:00:00+00:00,opensensemap_0,20.304505791119677,54.17998025788977,1009.7879128874574,54.8,23.8,16.50627373194712
2025-01-06 04:00:00+00:00,opensensemap_0,21.74296606039771,48.637098768257495,1009.9309596120625,54.8,23.8,13.994709725890248
2025-01-06 05:00:00+00:00,opensensemap_0,21.740263334023822,49.22224203813224,1010.1818559862379,54.8,23.8,11.405686264289088
2025-01-06 06:00:00+00:00,opensensemap_0,22.589634762403453,48.17644660127127,1009.889115143267,54.8,23.8,12.70695228553269
2025-01-06 07:00:00+00:00,opensensemap_0,22.230951137612056,49.27093292038388,1010.6398398892666,54.8,23.8,14.248977904921
2025-01-06 08:00:00+00:00,opensensemap_0,21.479105707478343,50.027463249260805,1009.4968939489142,54.8,23.8,13.341875635818004
2025-01-06 09:00:00+00:00,opensensemap_0,19.578173975499737,52.609981538066215,1010.6459637367374,54.8,23.8,12.771456667983577
2025-01-06 10:00:00+00:00,opensensemap_0,18.59837548952368,53.152062846031356,1009.326317422257,54.8,23.8,13.815465367524522
2025-01-06 11:00:00+00:00,opensensemap_0,16.348422756196513,53.078804754620954,1010.0649361407274,54.8,23.8,12.919105556622181
2025-01-06 12:00:00+00:00,opensensemap_0,15.884717192156389,59.21380561342979,1010.4554249949249,54.8,23.8,14.071538610367039
2025-01-06 13:00:00+00:00,opensensemap_0,12.669134347899728,64.05231976123738,1010.0217812910294,54.8,23.8,12.312651269720389
2025-01-06 14:00:00+00:00,opensensemap_0,11.643300213727859,66.63645311249068,1010.3283985959011,54.8,23.8,18.17851043005547
2025-01-06 15:00:00+00:00,opensensemap_0,10.417925254513289,68.06325261996653,1009.4661304880842,54.8,23.8,13.405333380576277
2025-01-06 16:00:00+00:00,opensensemap_0,9.411039034222698,72.06811795238045,1011.1651648164631,54.8,23.8,19.26338955855941
2025-01-06 17:00:00+00:00,opensensemap_0,8.506698952719619,72.42278837010703,1010.0728894724928,54.8,23.8,15.9292235208581
2025-01-06 18:00:00+00:00,opensensemap_0,8.307946210637011,70.988178490313,1009.4733629419043,54.8,23.8,16.43436768928241
2025-01-06 19:00:00+00:00,opensensemap_0,9.253624981517373,71.23115107452695,1010.8227534403931,54.8,23.8,16.976271656404123
2025-01-06 20:00:00+00:00,opensensemap_0,9.652168266108477,68.71339489725628,1009.3237762866053,54.8,23.8,18.735778301210555
2025-01-06 21:00:00+00:00,opensensemap_0,10.859365716465053,66.29101609879979,1010.1497765376308,54.8,23.8,15.71707051648163
2025-01-06 22:00:00+00:00,opensensemap_0,10.98873835466281,62.280479584791706,1010.0532638582703,54.8,23.8,14.907740374192894
2025-01-06 23:00:00+00:00,opensensemap_0,13.335793351878003,66.30721654403138,1011.4843133173997,54.8,23.8,17.217314147944002
2025-01-07 00:00:00+00:00,opensensemap_0,14.788581296925885,60.27436324830978,1010.6671997552594,54.8,23.8,17.071470020033548
2025-01-07 01:00:00+00:00,opensensemap_0,16.832365925765554,59.501188350588684,1010.2791077823396,54.8,23.8,17.260251866857626
2025-01-07 02:00:00+00:00,opensensemap_0,18.728871196059288,54.25273602332392,1010.5536504583627,54.8,23.8,17.36293790755285
2025-01-07 03:00:00+00:00,opensensemap_0,19.94339763447222,50.81024196446896,1009.912750212873,54.8,23.8,22.681378564914766
2025-01-07 04:00:00+00:00,opensensemap_0,20.72301188398633,50.917183161461885,1010.6376618767803,54.8,23.8,16.599826767316955
2025-01-07 05:00:00+00:00,opensensemap_0,22.49591097969971,47.48534842047231,1011.2542811974157,54.8,23.8,21.83463353502668
2025-01-07 06:00:00+00:00,opensensemap_0,22.31348703068626,48.84266300243324,1010.4828600592439,54.8,23.8,24.609748959781072
2025-01-07 07:00:00+00:00,opensensemap_0,22.003810281405283,47.5530936596822,1011.0958964573314,54.8,23.8,20.91048056242036
2025-01-07 08:00:00+00:00,opensensemap_0,20.316273008188332,48.90599123850813,1011.3471225414803,54.8,23.8,20.90725959176626
2025-01-07 09:00:00+00:00,opensensemap_0,20.426555504147544,50.697153424152525,1010.9576182556252,54.8,23.8,22.780459257911097
2025-01-07 10:00:00+00:00,opensensemap_0,18.136537814940855,55.2082952514196,1011.9703949035809,54.8,23.8,21.357714233562845
2025-01-07 11:00:00+00:00,opensensemap_0,16.49822911953047,57.24695522667838,1011.5466986343749,54.8,23.8,20.184727300921068
2025-01-07 12:00:00+00:00,opensensemap_0,14.949180946683992,59.67790269421352,1011.537042217893,54.8,23.8,22.584537558542834
2025-01-07 13:00:00+00:00,opensensemap_0,14.344680462973441,61.1018606838888,1011.5301324180064,54.8,23.8,21.495880003498613
2025-01-07 14:00:00+00:00,opensensemap_0,12.176773718611555,66.34076760528431,1012.1578182064027,54.8,23.8,25.054110065970278
2025-01-07 15:00:00+00:00,opensensemap_0,9.124075974782997,72.01466325830319,1012.5432820078495,54.8,23.8,19.04206502514885
2025-01-07 16:00:00+00:00,opensensemap_0,9.9606301855916,70.6138547821985,1011.7996385523095,54.8,23.8,24.017664329921274
2025-01-07 17:00:00+00:00,opensensemap_0,8.96649517405097,73.04196713913818,1012.3783288430883,54.8,23.8,22.651654758647624
2025-01-07 18:00:00+00:00,opensensemap_0,8.624544476207092,69.9001811226532,1012.2245018071443,54.8,23.8,23.709234865533244
2025-01-07 19:00:00+00:00,opensensemap_0,8.104224755468133,70.42338214684699,1012.0037615072871,54.8,23.8,21.09016772354317
2025-01-07 20:00:00+00:00,opensensemap_0,8.69390157373629,70.03965605181943,1012.7470021577834,54.8,23.8,20.673514410862253
2025-01-07 21:00:00+00:00,opensensemap_0,8.738885880179106,68.14573123966464,1013.168095342349,54.8,23.8,22.91135831813138
2025-01-07 22:00:00+00:00,opensensemap_0,11.130194355510602,65.1816950063417,1012.2941657215415,54.8,23.8,24.816248190174896
2025-01-07 23:00:00+00:00,opensensemap_0,13.829974309408275,64.04248298756417,1013.9259982410096,54.8,23.8,20.532571010230193
2025-01-08 00:00:00+00:00,opensensemap_0,15.439702431343324,60.241549631113,1012.5846743129786,54.8,23.8,24.114026447589104
2025-01-08 01:00:00+00:00,opensensemap_0,17.183007726399243,55.33717136203413,1013.4153620486657,54.8,23.8,19.440135205675062
2025-01-08 02:00:00+00:00,opensensemap_0,18.64223521897294,53.75127235712388,1013.6338623742524,54.8,23.8,20.901932979608112
2025-01-08 03:00:00+00:00,opensensemap_0,20.146153165145158,49.305760355172005,1013.17024036934,54.8,23.8,18.95856076744252
2025-01-08 04:00:00+00:00,opensensemap_0,20.8539399762193,49.43997081752593,1013.6293490345518,54.8,23.8,20.14528205368543
2025-01-08 05:00:00+00:00,opensensemap_0,22.411641336914197,47.848360032664075,1013.0236675645936,54.8,23.8,23.965277083701697
2025-01-08 06:00:00+00:00,opensensemap_0,22.322563897918577,47.988899927463976,1013.6564822212492,54.8,23.8,21.822120829986286
2025-01-08 07:00:00+00:00,opensensemap_0,22.25624478004373,49.671004183401806,1012.3138046172826,54.8,23.8,21.283300421748887
2025-01-08 08:00:00+00:00,opensensemap_0,20.835669138078096,51.77435264582299,1013.4457199016607,54.8,23.8,19.710477547679858
2025-01-08 09:00:00+00:00,opensensemap_0,19.89922810005895,52.86831669526159,1013.644682432719,54.8,23.8,19.613470149981907
2025-01-08 10:00:00+00:00,opensensemap_0,17.74331198947922,54.23980726329875,1014.6342777874968,54.8,23.8,14.748271241749185
2025-01-08 11:00:00+00:00,opensensemap_0,16.51866814049564,58.06206681587048,1014.1687405015535,54.8,23.8,21.978672161665408
2025-01-08 12:00:00+00:00,opensensemap_0,14.455132780746649,58.473312494320666,1014.2678016778591,54.8,23.8,17.917874237578186
2025-01-08 13:00:00+00:00,opensensemap_0,14.111209000800853,64.90353781540914,1014.5856830299799,54.8,23.8,14.535475981541566
2025-01-08 14:00:00+00:00,opensensemap_0,11.61770686717989,66.42765612213249,1014.4471487086834,54.8,23.8,11.943859955515437
2025-01-08 15:00:00+00:00,opensensemap_0,10.36975134684052,71.02403057790373,1014.8479859769847,54.8,23.8,15.580897297619767
2025-01-08 16:00:00+00:00,opensensemap_0,9.305258517858167,67.54018913627309,1015.0235262416829,54.8,23.8,14.666943669970323
2025-01-08 17:00:00+00:00,opensensemap_0,8.160620392570294,75.15929330021135,1015.162693174973,54.8,23.8,15.970221500048845
2025-01-08 18:00:00+00:00,opensensemap_0,8.150827478519245,70.29197351551818,1015.2365378579491,54.8,23.8,15.995382538471285
2025-01-08 19:00:00+00:00,opensensemap_0,8.701175906433921,70.07239733185153,1014.3175916777211,54.8,23.8,12.309920890759702
2025-01-08 20:00:00+00:00,opensensemap_0,8.817843935586504,69.51478250758986,1015.9397941819935,54.8,23.8,15.648475450440234
2025-01-08 21:00:00+00:00,opensensemap_0,11.752403669568656,68.20490602541885,1015.2792562827658,54.8,23.8,13.116526102375786
2025-01-08 22:00:00+00:00,opensensemap_0,10.724753156705068,65.75209798862946,1015.3017559207706,54.8,23.8,16.40911791896331
2025-01-08 23:00:00+00:00,opensensemap_0,12.224983759006978,63.32696526834214,1015.2063633014886,54.8,23.8,14.193129400963853
2025-01-09 00:00:00+00:00,opensensemap_0,14.403685741578121,60.69393205372626,1015.9613705310614,54.8,23.8,12.457478014742815
2025-01-09 01:00:00+00:00,opensensemap_0,16.336598083679462,56.17137563555434,1015.0039438107398,54.8,23.8,15.416367510196643
2025-01-09 02:00:00+00:00,opensensemap_0,18.80071878117855,54.696549084096404,1016.0445174678985,54.8,23.8,13.017477891261459
2025-01-09 03:00:00+00:00,opensensemap_0,20.161455613295733,50.026795567836814,1015.1473433271898,54.8,23.8,13.940748106000868
2025-01-09 04:00:00+00:00,opensensemap_0,20.486053663160416,48.728103759027306,1015.7674797610913,54.8,23.8,15.186842817393302
2025-01-09 05:00:00+00:00,opensensemap_0,20.99348470715543,49.09780331388751,1016.3992488170567,54.8,23.8,14.414663160293884
2025-01-09 06:00:00+00:00,opensensemap_0,21.55669840585398,47.75093232661237,1015.7344903827723,54.8,23.8,11.2422200883488
2025-01-09 07:00:00+00:00,opensensemap_0,22.37932377672399,46.52512792718955,1015.8838660059627,54.8,23.8,11.140818366799323
2025-01-09 08:00:00+00:00,opensensemap_0,21.586852599110788,48.141155454789434,1016.1016344421873,54.8,23.8,13.034631881201552
2025-01-09 09:00:00+00:00,opensensemap_0,20.623215330202303,50.247290789188206,1016.6497331110944,54.8,23.8,14.678423750392366
2025-01-09 10:00:00+00:00,opensensemap_0,18.70778893274492,51.35236768942904,1014.8765339331635,54.8,23.8,11.60098212625948
2025-01-09 11:00:00+00:00,opensensemap_0,16.69192986546212,56.349402123089675,1015.7983146871122,54.8,23.8,9.70253831447657
2025-01-09 12:00:00+00:00,opensensemap_0,14.687566904348529,59.820522762124185,1015.5809350993206,54.8,23.8,13.952377274548395
2025-01-09 13:00:00+00:00,opensensemap_0,13.34490032364294,62.86489194427582,1016.471908981513,54.8,23.8,16.20608238495614
2025-01-09 14:00:00+00:00,opensensemap_0,12.07206827527732,63.42808837619321,1016.2309181050371,54.8,23.8,15.385551854845437
2025-01-09 15:00:00+00:00,opensensemap_0,10.153220611909894,70.9428138225397,1015.5741412350872,54.8,23.8,15.878541504366398
2025-01-09 16:00:00+00:00,opensensemap_0,9.62056341231356,70.51384508129946,1016.0064123040319,54.8,23.8,11.193147570587588
2025-01-09 17:00:00+00:00,opensensemap_0,7.919669130825674,71.9392009890067,1016.1399599744444,54.8,23.8,12.977406455151403
2025-01-09 18:00:00+00:00,opensensemap_0,7.4868209618137245,71.64074209340531,1016.3047976937203,54.8,23.8,17.245758427656106
