timestamp,temperature,relative_humidity,pressure,energy,pm25,latitude,longitude,domain,entity_id,mask_temperature,mask_relative_humidity,mask_pressure,mask_energy,mask_pm25
2025-01-01 17:00:00+00:00,8.538082311172614,71.52175019692842,1014.7762948870004,,26.72196653447508,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-01 18:00:00+00:00,7.171622784471392,71.92992741455316,1014.6069530127868,,20.41690415759817,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-01 19:00:00+00:00,7.777705059371355,70.01066242763063,1014.7843643754464,,20.14246511152276,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-01 20:00:00+00:00,8.73437916703198,68.13297318600702,1014.6468940451404,,24.135227061299496,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-01 21:00:00+00:00,10.18334020519096,67.4808163908421,1015.06337901811,,20.72828869477646,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-01 22:00:00+00:00,11.925498418118728,66.17003930032104,1015.1566446700866,,25.161579215732704,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-01 23:00:00+00:00,13.263161119836306,63.37857478207197,1015.5667805926066,,20.457191926282803,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 00:00:00+00:00,15.452324374895603,61.94979569950539,1015.085769467202,,22.115370522295752,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 01:00:00+00:00,16.627783552312486,56.75112952245844,1015.7305137752044,,21.150371536316023,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 02:00:00+00:00,17.800528414225013,53.82572675402714,1014.9780962590868,,23.528484704341963,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 03:00:00+00:00,19.845857921786006,49.98958462396261,1015.8069525098188,,17.870772851005434,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 04:00:00+00:00,20.530419187297,48.6453086847733,1015.2303202867035,,22.583662720866936,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 05:00:00+00:00,21.478675210192748,48.15202432845486,1015.8550026807244,,21.545528574977336,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 06:00:00+00:00,21.055310198057374,47.82036566403362,1016.2490745476696,,22.38858584294535,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 07:00:00+00:00,21.609362484811,48.98128779619865,1016.4110944756196,,19.18756776713279,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 08:00:00+00:00,21.013031942529803,47.313163320259726,1016.0422502143896,,22.390677223108835,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 09:00:00+00:00,19.931625331071974,49.37863761840048,1015.5872103710708,,16.31852239589227,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 10:00:00+00:00,18.707105830432624,54.50931843360195,1015.6559547983968,,21.7980899605586,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 11:00:00+00:00,17.10634574322878,54.59111546591765,1014.9494961987716,,19.642991836556345,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 12:00:00+00:00,15.33750773310032,57.999606820019096,1015.528311469244,,13.888007660478957,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 13:00:00+00:00,14.127655786159458,61.05732323612584,1015.9172690869144,,16.068009532715916,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 14:00:00+00:00,11.396567378816725,66.39284284381247,1015.127324712762,,10.750526418017188,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 15:00:00+00:00,10.30902967510172,66.35362264618358,1015.734797839544,,17.997063282677946,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 16:00:00+00:00,7.307514625620659,71.27836371581475,1015.9581629638644,,19.09664619321935,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 17:00:00+00:00,8.196635573953428,71.30867673698839,1016.1593813116274,,19.39888294381398,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 18:00:00+00:00,8.300381157435021,72.49165508454948,1016.1165348737362,,12.658044751691715,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 19:00:00+00:00,7.694901006058753,73.53050330319535,1016.0681819870316,,12.39498651270145,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 20:00:00+00:00,8.85941529823735,69.20273525396894,1015.8399427733666,,16.90747256603455,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 21:00:00+00:00,9.657701293108875,67.79162455257733,1015.9839970830752,,14.158676964093251,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 22:00:00+00:00,10.999236259937542,66.1987963455448,1016.1570931685332,,13.53842639621889,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-02 23:00:00+00:00,14.458276773342098,60.80161541057,1015.6966499712624,,13.038101547708203,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 00:00:00+00:00,16.05926621722268,58.80330408117533,1015.7570611546148,,17.124672461941365,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 01:00:00+00:00,16.508155764832743,56.63685438692766,1014.7610018777276,,17.02871977762004,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 02:00:00+00:00,18.142913909045284,53.75455335374037,1016.085963058342,,10.825166217394024,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 03:00:00+00:00,20.06207312303171,52.57824112908783,1014.9143815001336,,14.978505065077512,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 04:00:00+00:00,21.0751027713284,47.92241776184948,1015.929217859912,,13.246900563253732,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 05:00:00+00:00,21.42067700161199,49.25375476769064,1015.3901959221772,,14.227161322576851,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 06:00:00+00:00,22.426679526378106,48.77518876135853,1015.6000373860008,,12.94652354025129,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 07:00:00+00:00,21.499398435168768,48.71608753826439,1015.486314242974,,12.58690294708633,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 08:00:00+00:00,21.09464232971285,49.71571040424092,1015.9829273373072,,11.47328168196211,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 09:00:00+00:00,18.60028797673027,51.94415146331643,1015.1999878348324,,11.795272404581349,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 10:00:00+00:00,18.394683186912584,53.48529021657907,1015.9575015475144,,13.750746074108486,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 11:00:00+00:00,16.573161206412447,55.857353732562096,1015.0194277243576,,13.99683033450193,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 12:00:00+00:00,13.574465228699044,61.23468513370616,1015.2081226357484,,12.293670168880318,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 13:00:00+00:00,13.748307102332262,63.48396780309259,1015.665151256589,,12.698077822507932,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 14:00:00+00:00,12.124376136910469,65.63788522084978,1015.1411554264068,,15.75257083145986,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 15:00:00+00:00,9.913615294326496,65.9557500701576,1015.257264014365,,13.076796881502478,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 16:00:00+00:00,8.90995640091167,73.84961951404354,1014.50017026852,,14.61242368584369,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 17:00:00+00:00,7.627993135501663,70.2802819206075,1013.7526571906958,,17.283063817418444,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 18:00:00+00:00,8.253863270335042,73.27191300195317,1016.139585810468,,15.290782569495256,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 19:00:00+00:00,7.569069499763106,70.85698179434652,1014.9215262031986,,16.208027554781125,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 20:00:00+00:00,9.314985752409113,68.35058956914322,1015.1967245267692,,18.0818121574067,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 21:00:00+00:00,9.79786513639086,68.04776542433602,1014.37181950318,,20.157470845259493,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 22:00:00+00:00,11.30342640909658,66.24400270777228,1013.8501934534906,,19.026717315275544,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-03 23:00:00+00:00,13.425407141804593,63.02329034792254,1014.3079992850244,,16.00403107345405,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 00:00:00+00:00,14.775895034340106,59.65436840958657,1014.560955445845,,21.484588756830124,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 01:00:00+00:00,16.775176612845474,55.45341347431744,1013.7677827276774,,19.74658758011116,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 02:00:00+00:00,19.180037138577077,56.66873273800403,1015.0104479362404,,18.16125724068513,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 03:00:00+00:00,20.036124648394747,50.822543891973496,1013.8388340635822,,18.77637980750932,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 04:00:00+00:00,21.219531591065213,50.59616698997471,1013.6006774632212,,20.05950751456005,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 05:00:00+00:00,21.670954885701008,47.08302025010818,1013.0708953700888,,19.781127249114164,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 06:00:00+00:00,22.11077958644571,49.33085607525428,1014.156399831906,,21.692339238756254,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 07:00:00+00:00,22.32094605776817,48.83350978942106,1012.908664177635,,20.63232887918269,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 08:00:00+00:00,21.13619593300197,49.67366593439403,1014.0085703955476,,20.102891246997853,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 09:00:00+00:00,20.0661526573871,54.53973123138949,1013.4280437317208,,21.148730733254144,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 10:00:00+00:00,19.20867726842604,53.445290607247706,1012.4779396587908,,22.926667156929213,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 11:00:00+00:00,17.083760130185546,55.7750453290333,1012.9925973097796,,21.438738207516245,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 12:00:00+00:00,14.631142916799083,59.41662984499252,1013.0081574676811,,18.932223297152383,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 13:00:00+00:00,13.364439988321433,63.17336814982435,1013.796845257178,,21.10342214929129,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 14:00:00+00:00,11.362392704743955,65.17369357700457,1012.1257546959032,,20.54263749762693,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 15:00:00+00:00,10.189285878276836,68.55491759915473,1013.0829707894344,,21.856158973139365,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 16:00:00+00:00,8.327487771047043,70.8706306744174,1012.585372213998,,21.634167549670167,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 17:00:00+00:00,8.447131309219246,70.78237210810394,1011.7114362469712,,24.215048410307944,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 18:00:00+00:00,7.389782330777585,72.67899056580673,1011.983744876518,,24.447383873939856,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 19:00:00+00:00,8.702197629795027,69.89550170172649,1012.1874980854756,,23.496908804738727,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 20:00:00+00:00,10.106893714450072,68.6801803066541,1013.1636441808298,,24.57040854584116,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 21:00:00+00:00,9.642106205207863,70.62182945569863,1011.2862373752828,,25.07903551410834,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 22:00:00+00:00,10.680262241757356,66.36776825207961,1012.4334640065772,,20.40954674927585,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-04 23:00:00+00:00,13.114678184882672,60.17818771853102,1011.9066885040804,,22.74798784689313,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 00:00:00+00:00,15.06565348545425,57.9542792669936,1011.8179561670491,,25.68347541718583,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 01:00:00+00:00,17.15949095806284,58.10801448635867,1011.9671179281844,,23.55551392201296,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 02:00:00+00:00,18.44024124868285,55.50902703561506,1010.9197897628528,,21.5656596283602,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 03:00:00+00:00,19.558406269366312,50.16712114725994,1011.0539955661344,,22.504591074903555,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 04:00:00+00:00,21.3977806832921,51.949472304766175,1011.3890486317392,,21.817593112309684,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 05:00:00+00:00,21.529992903813238,48.73459919178652,1012.0197235757148,,20.94725454627512,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 06:00:00+00:00,21.993596943043983,45.192019236853774,1010.8990789703116,,16.830770913762155,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 07:00:00+00:00,21.95965422570725,46.09011207570965,1011.7948585380338,,19.425511705565057,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 08:00:00+00:00,20.252979230522943,48.13740313443285,1010.1935289593108,,20.643231515375625,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 09:00:00+00:00,20.035824328570804,51.72507859075437,1010.6516678020876,,21.335345800640702,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 10:00:00+00:00,18.65639023080145,52.415513879836936,1010.4642007091516,,21.738034985119445,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 11:00:00+00:00,16.00071292453593,55.78248176963263,1011.227292017818,,15.806245382564793,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 12:00:00+00:00,15.055104279063066,59.25162116020662,1009.5548905302516,,16.29367944508256,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 13:00:00+00:00,12.951417486214428,63.48969073189176,1010.25551653991,,16.585778705332206,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 14:00:00+00:00,10.977018261302309,66.89596730953976,1010.8342112971776,,17.06036131732284,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 15:00:00+00:00,10.366125692086364,70.12538751186605,1010.2389807285506,,18.19842298241953,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 16:00:00+00:00,8.757583302246069,71.192900393022,1010.8587147416716,,16.699287066707548,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 17:00:00+00:00,8.220246039339274,70.23829685481094,1009.4495435708576,,18.55044624607593,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 18:00:00+00:00,8.192689891139075,71.19512753511144,1010.652826694933,,13.481679581464762,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 19:00:00+00:00,7.934330263869725,72.83277745509568,1008.896143575213,,15.724617684739831,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 20:00:00+00:00,9.022273837636414,72.44348031239252,1010.3431127908294,,12.21503019842464,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 21:00:00+00:00,10.69198424847048,69.31268524796292,1010.7818288566548,,18.596805604637307,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 22:00:00+00:00,10.990010562447686,66.82488715264684,1009.9201797471156,,13.04474936782811,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-05 23:00:00+00:00,13.329784908894547,64.39985670680879,1009.4546786454246,,16.007045379614482,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 00:00:00+00:00,15.302419474658423,57.748328352353525,1010.0493674395728,,11.05013926793413,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 01:00:00+00:00,16.349347925401524,55.36907508448258,1010.001089761776,,14.066832321151116,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 02:00:00+00:00,18.26969612482362,55.49333130699277,1009.61665792628,,14.46999275192049,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 03:00:00+00:00,20.30450579111968,54.17998025788977,1009.7879128874574,,16.50627373194712,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 04:00:00+00:00,21.74296606039771,48.637098768257495,1009.9309596120625,,13.994709725890248,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 05:00:00+00:00,21.740263334023822,49.22224203813224,1010.181855986238,,11.405686264289088,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 06:00:00+00:00,22.589634762403453,48.17644660127127,1009.889115143267,,12.70695228553269,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 07:00:00+00:00,22.230951137612056,49.27093292038388,1010.6398398892666,,14.248977904921,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 08:00:00+00:00,21.479105707478343,50.027463249260805,1009.4968939489142,,13.341875635818004,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 09:00:00+00:00,19.578173975499737,52.609981538066215,1010.6459637367374,,12.771456667983577,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 10:00:00+00:00,18.59837548952368,53.15206284603136,1009.326317422257,,13.815465367524522,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 11:00:00+00:00,16.348422756196513,53.07880475462096,1010.0649361407274,,12.91910555662218,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 12:00:00+00:00,15.884717192156389,59.21380561342979,1010.4554249949248,,14.07153861036704,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 13:00:00+00:00,12.669134347899728,64.05231976123738,1010.0217812910294,,12.312651269720387,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 14:00:00+00:00,11.64330021372786,66.63645311249068,1010.3283985959011,,18.17851043005547,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 15:00:00+00:00,10.417925254513287,68.06325261996653,1009.4661304880842,,13.405333380576277,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 16:00:00+00:00,9.411039034222698,72.06811795238045,1011.1651648164632,,19.26338955855941,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 17:00:00+00:00,8.506698952719619,72.42278837010703,1010.0728894724928,,15.9292235208581,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 18:00:00+00:00,8.307946210637011,70.988178490313,1009.4733629419044,,16.43436768928241,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 19:00:00+00:00,9.253624981517373,71.23115107452695,1010.8227534403932,,16.976271656404123,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 20:00:00+00:00,9.652168266108475,68.71339489725628,1009.3237762866052,,18.735778301210555,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 21:00:00+00:00,10.859365716465051,66.29101609879979,1010.1497765376308,,15.71707051648163,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 22:00:00+00:00,10.98873835466281,62.280479584791706,1010.0532638582704,,14.907740374192894,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-06 23:00:00+00:00,13.335793351878005,66.30721654403138,1011.4843133173996,,17.217314147944002,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 00:00:00+00:00,14.788581296925884,60.27436324830978,1010.6671997552594,,17.071470020033548,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 01:00:00+00:00,16.832365925765554,59.50118835058869,1010.2791077823396,,17.260251866857626,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 02:00:00+00:00,18.728871196059288,54.25273602332392,1010.5536504583628,,17.36293790755285,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 03:00:00+00:00,19.94339763447222,50.81024196446896,1009.912750212873,,22.68137856491477,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 04:00:00+00:00,20.72301188398633,50.917183161461885,1010.6376618767804,,16.599826767316955,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 05:00:00+00:00,22.49591097969971,47.48534842047231,1011.2542811974156,,21.83463353502668,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 06:00:00+00:00,22.31348703068626,48.84266300243324,1010.482860059244,,24.609748959781072,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 07:00:00+00:00,22.003810281405283,47.5530936596822,1011.0958964573314,,20.91048056242036,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 08:00:00+00:00,20.31627300818833,48.90599123850813,1011.3471225414804,,20.90725959176626,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 09:00:00+00:00,20.426555504147544,50.697153424152525,1010.9576182556252,,22.780459257911097,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 10:00:00+00:00,18.13653781494085,55.2082952514196,1011.9703949035808,,21.357714233562845,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 11:00:00+00:00,16.49822911953047,57.24695522667838,1011.5466986343748,,20.184727300921068,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 12:00:00+00:00,14.949180946683992,59.67790269421352,1011.537042217893,,22.584537558542834,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 13:00:00+00:00,14.34468046297344,61.1018606838888,1011.5301324180064,,21.495880003498613,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 14:00:00+00:00,12.176773718611557,66.34076760528431,1012.1578182064028,,25.05411006597028,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 15:00:00+00:00,9.124075974782995,72.01466325830319,1012.5432820078496,,19.04206502514885,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 16:00:00+00:00,9.9606301855916,70.6138547821985,1011.7996385523096,,24.017664329921278,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 17:00:00+00:00,8.96649517405097,73.04196713913818,1012.3783288430884,,22.651654758647624,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 18:00:00+00:00,8.624544476207092,69.9001811226532,1012.2245018071444,,23.709234865533244,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 19:00:00+00:00,8.104224755468133,70.42338214684699,1012.0037615072872,,21.09016772354317,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 20:00:00+00:00,8.69390157373629,70.03965605181943,1012.7470021577834,,20.673514410862253,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 21:00:00+00:00,8.738885880179106,68.14573123966464,1013.168095342349,,22.91135831813138,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 22:00:00+00:00,11.130194355510602,65.1816950063417,1012.2941657215416,,24.816248190174896,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-07 23:00:00+00:00,13.829974309408277,64.04248298756417,1013.9259982410096,,20.532571010230196,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 00:00:00+00:00,15.439702431343324,60.241549631113,1012.5846743129786,,24.114026447589104,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 01:00:00+00:00,17.183007726399243,55.33717136203413,1013.4153620486657,,19.440135205675062,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 02:00:00+00:00,18.64223521897294,53.75127235712388,1013.6338623742524,,20.901932979608112,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 03:00:00+00:00,20.14615316514516,49.305760355172005,1013.17024036934,,18.95856076744252,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 04:00:00+00:00,20.8539399762193,49.43997081752593,1013.6293490345518,,20.14528205368543,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 05:00:00+00:00,22.4116413369142,47.84836003266408,1013.0236675645936,,23.965277083701697,54.8,23.8,target,opensensemap_0,1,1,1,0,1
2025-01-08 06:00:00+00:00,22.322563897918577,47.988899927463976,1013.6564822212492,,21.82212082998629,54.8,23.8,target,opensensemap_0,1,1,1,0,1
