timestamp,temperature,relative_humidity,pressure,energy,pm25,latitude,longitude,domain,entity_id,mask_temperature,mask_relative_humidity,mask_pressure,mask_energy,mask_pm25,temperature_scaled,relative_humidity_scaled,pressure_scaled,energy_scaled,pm25_scaled
2025-01-01 13:00:00+00:00,12.617007585271285,62.58181445761094,1014.2973587681316,26.8807184166948,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.5211673097023979,0.34664862414935294,0.3065478133926089,0.581829205053105,0.0
2025-01-01 14:00:00+00:00,11.919491706937254,67.39665312195534,1014.6427936626272,28.385141164270728,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.6612064205618664,0.9017468563852159,0.4709885635687518,0.949191696696729,0.0
2025-01-01 15:00:00+00:00,9.673053561195845,70.3645836070885,1014.852561139755,28.23744107083002,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.1122200968122122,1.2439167774454212,0.570846226622217,0.9139677910961664,0.0
2025-01-01 16:00:00+00:00,9.18208124677768,70.27894727588168,1015.2557748679168,30.84994383534439,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.210791797476508,1.2340438451662774,0.7627919998975314,1.5122291759223514,0.0
2025-01-01 17:00:00+00:00,9.331306919243104,69.49636541223661,1014.0594036540056,29.32516326849889,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.1808320056802604,1.1438207163403458,0.19327171390568454,1.1693045621257925,0.0
2025-01-01 18:00:00+00:00,8.080018534723916,73.31425338167433,1015.0282868791968,27.977798784175995,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.4320511079828075,1.5839814383191821,0.6544986684557315,0.8516140697419039,0.0
2025-01-01 19:00:00+00:00,8.085417209662335,72.83307187937969,1015.0719096015166,30.59164031175737,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.4309672249319998,1.5285064743735886,0.6752648194650827,1.4553072644446252,0.0
2025-01-01 20:00:00+00:00,8.826658102203751,70.09116774201827,1015.133798908807,29.740178666130447,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.2821495151873779,1.21239491888562,0.7047265915120798,1.2643205892400085,0.0
2025-01-01 21:00:00+00:00,10.149402391757553,68.66379434294976,1014.7859892004152,28.913097692253658,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.0165843288492873,1.0478343788968283,0.5391553354581725,1.0736685522915208,0.0
2025-01-01 22:00:00+00:00,11.560910635495716,67.69422586186788,1015.7986145554404,27.68515641748395,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.7331981500342399,0.9360537383811309,1.0212052837439891,0.7806620443878137,0.0
2025-01-01 23:00:00+00:00,13.00062420923729,62.147732930048925,1015.4856623464684,26.371435293861165,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.44414923369899517,0.29660377210056127,0.8722275839439273,0.4529617841408278,0.0
2025-01-02 00:00:00+00:00,14.82807316221446,60.06539528525137,1015.03549402543,25.69803203407222,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.07725532566750555,0.05653301872201509,0.6579295567420733,0.2788346935473355,0.0
2025-01-02 01:00:00+00:00,16.588169033324647,58.730933015978,1015.6155391601956,24.29948329772446,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.2761162153594864,-0.09731588428374477,0.9340541134002651,-0.09728020430004171,0.0
2025-01-02 02:00:00+00:00,17.952544077129478,54.254073649588,1015.8489945484962,21.546299398192065,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.5500395394702218,-0.6134488003572748,1.0451881644082635,-0.9026444658925032,0.0
2025-01-02 03:00:00+00:00,19.816638215304017,51.56364044580147,1014.8536139375616,21.77962548610956,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.9242906408097364,-0.923626320204438,0.5713474002553725,-0.830676169059045,0.0
2025-01-02 04:00:00+00:00,21.485258150283585,48.318421243338754,1015.7733492006854,19.35758956984038,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.2592967092235947,-1.2977645973278344,1.0091779698982244,-1.6164656978113268,0.0
2025-01-02 05:00:00+00:00,21.74213302939045,45.98523155247624,1016.2130550346316,20.57927140649149,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.3108690544412787,-1.5667558477428825,1.2184954370768402,-1.2090799232174803,0.0
2025-01-02 06:00:00+00:00,21.98769152206211,46.83725757124626,1016.3397845687866,21.96710174925473,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.3601694274447778,-1.4685265674264678,1.2788237362672281,-0.7733821281145693,0.0
2025-01-02 07:00:00+00:00,20.832489851800105,50.26313613021041,1016.5635121441844,20.50838256512913,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.1282414960645644,-1.0735602425901847,1.3853269613893484,-1.2320808950257254,0.0
2025-01-02 08:00:00+00:00,20.46254381032348,50.90271313090276,1015.7021610948937,20.065952353284548,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.053968040328899,-0.9998240102440944,0.9752895998853842,-1.3773700847181476,0.0
2025-01-02 09:00:00+00:00,19.334718400472347,52.34052486972576,1016.2280534238848,20.84093536438748,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.8275363955360999,-0.8340600438584637,1.2256352669537318,-1.1248283458722892,0.0
2025-01-02 10:00:00+00:00,18.76028816853669,52.28348791556529,1016.267648933294,22.546567298424147,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.7122089866128798,-0.8406357807904317,1.2444843044268046,-0.5992053488058405,0.0
2025-01-02 11:00:00+00:00,16.71844842976397,56.74155264997603,1016.33222055737,24.456316414352404,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.30227219461008953,-0.32666968020429704,1.2752229659585048,-0.05408114952386855,0.0
2025-01-02 12:00:00+00:00,15.264732662176357,60.20655181499608,1015.963694300502,25.61838026199852,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.010412080942728654,0.07280682260044849,1.0997898087858182,0.25794867728689924,0.0
2025-01-02 13:00:00+00:00,13.304513963871727,64.12965565152696,1015.7926410329408,23.85925746140546,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.3831377895725163,0.5250977831808575,1.0183616494247998,-0.21998479689950648,0.0
2025-01-02 14:00:00+00:00,12.019412300929712,69.28046947046137,1016.1871747004597,27.39984476671649,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.6411455279372074,1.1189302757708999,1.206175368566526,0.7107870360876621,0.0
2025-01-02 15:00:00+00:00,9.982030159746158,68.30670009257634,1015.9898413338298,27.413515177185847,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.0501873754342943,1.0066653178041307,1.1122368367028452,0.7141510040665269,0.0
2025-01-02 16:00:00+00:00,8.679274944548816,68.89676460393787,1016.1160109722374,29.03348586655133,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3117393883282644,1.0746933017088633,1.172298603246438,1.1017449082076658,0.0
2025-01-02 17:00:00+00:00,8.486124877965507,71.32905517585507,1016.4910697082756,30.04316303278078,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3505178081849958,1.35510979972231,1.3508414803471924,1.3328809464259341,0.0
2025-01-02 18:00:00+00:00,9.095349864484866,69.15545861566336,1015.6765416558726,30.901486891648712,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.228204713851842,1.1045178916088823,0.9630937278445298,1.5235323675356558,0.0
2025-01-02 19:00:00+00:00,9.50268206937972,71.21815774889563,1016.0197366109544,29.60331488893173,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.1464252998345668,1.3423245394143049,1.1264681777614178,1.2331287128919475,0.0
2025-01-02 20:00:00+00:00,9.603550729802723,69.96134305019923,1016.3316463114826,29.010325420023523,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.1261740654784957,1.1974275519698843,1.2749496020742803,1.096352292622875,0.0
2025-01-02 21:00:00+00:00,9.413973154071172,68.95560295493371,1016.2327290363976,29.828759788465,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.1642352422473297,1.081476719991875,1.2278610444920814,1.2844346879238195,0.0
2025-01-02 22:00:00+00:00,11.444776486791332,65.07395690443147,1016.2478730269848,27.74073709223774,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.7565142112597236,0.6339653886661967,1.2350701863955538,0.7941932643283738,0.0
2025-01-02 23:00:00+00:00,13.328599222843671,62.99615948560933,1016.5278687046967,26.66358794188833,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.3783022319085002,0.39441807368062715,1.3683592664007775,0.5271774377282338,0.0
2025-01-03 00:00:00+00:00,15.952329354170487,61.66658504784076,1016.2543086345956,23.372561659383745,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.14845973314349725,0.24113268418319547,1.2381337916080613,-0.3581970762766086,0.0
2025-01-03 01:00:00+00:00,17.112892955865455,57.52459476424035,1016.303253315269,24.75034686919465,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.381464170641614,-0.23639348951628752,1.2614334064857318,0.02619589507306579,0.0
2025-01-03 02:00:00+00:00,18.29956090410554,55.23600842767561,1015.585565701849,24.45487807500903,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.6197095346810404,-0.5002424610620905,0.919785554970215,-0.054476123823365925,0.0
2025-01-03 03:00:00+00:00,19.2837716350472,48.87368578516326,1015.0062893580132,20.573910509904216,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.8173078975865706,-1.2337486692610093,0.6440269733748689,-1.2108167054671508,0.0
2025-01-03 04:00:00+00:00,20.50262012721121,52.5418135101422,1015.6293714968936,19.32719719170037,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.062014096279459,-0.8108536653578171,0.9406388558786628,-1.6269093760908309,0.0
2025-01-03 05:00:00+00:00,22.318672272413373,47.5291041762988,1015.1312600793392,21.04620979620396,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.426619886037197,-1.3887642214340628,0.7035180076981647,-1.059436821913499,0.0
2025-01-03 06:00:00+00:00,22.311681088289017,47.34756497556716,1016.4066766038278,20.129101579710724,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.4252162775473545,-1.4096937055627623,1.3106670057175875,-1.356446910231374,0.0
2025-01-03 07:00:00+00:00,22.569955583452128,49.16300140753104,1016.4317489508238,20.279773564980086,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.4770696213690122,-1.2003937425998392,1.3226024401927898,-1.3067764311756465,0.0
2025-01-03 08:00:00+00:00,20.45230562800156,53.281748128178826,1015.325189127362,20.471035118188905,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.0519125373737501,-0.7255472974655967,0.7958359484909805,-1.2442293560658113,0.0
2025-01-03 09:00:00+00:00,19.59954821584521,51.20962695231458,1015.6615073182256,21.66629627294126,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.8807058401693485,-0.9644402037261139,0.9559367851023136,-0.8655394793610925,0.0
2025-01-03 10:00:00+00:00,18.830510143799348,56.68823731346335,1015.4184840370538,21.266879264553573,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.7263073366060953,-0.33281635532934606,0.8402480365046291,-0.9898167324572047,0.0
2025-01-03 11:00:00+00:00,16.22057425246283,55.89553968147106,1014.5766954354906,24.53093459892638,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.20231481833405798,-0.4242057215972166,0.4395231782563198,-0.03362121897235478,0.0
2025-01-03 12:00:00+00:00,14.750893218184476,59.533522532545696,1015.3445487059852,23.60337957540456,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.0927506155581919,-0.004786091923936862,0.8050518779833777,-0.29230841192040125,0.0
2025-01-03 13:00:00+00:00,12.75760850389434,64.11789582976219,1015.5831847348296,25.850923294811963,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.492939095490236,0.5237420043628934,0.9186521199610563,0.3187512991807067,0.0
2025-01-03 14:00:00+00:00,12.405267457062736,64.04140961616338,1015.026662010412,27.269160256864524,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.5636780255278449,0.5149239805579574,0.6537251662816075,0.6785466629317781,0.0
2025-01-03 15:00:00+00:00,8.653710031620896,71.39157459466269,1015.3044863508296,27.490944524024947,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3168720136731904,1.3623176048596901,0.7859806033652708,0.7331740617013558,0.0
2025-01-03 16:00:00+00:00,9.963408894937658,71.27079784567182,1015.2552812833238,28.723128620722143,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.0539259360145772,1.3483933667836567,0.7625570339979221,1.0291342165438644,0.0
2025-01-03 17:00:00+00:00,8.29163057799413,69.30258944112478,1015.3543752810468,29.45519081260212,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3895661075588819,1.1214804664352926,0.8097297185853229,1.199212988320387,0.0
2025-01-03 18:00:00+00:00,8.067024098277312,73.80308229329955,1015.0128434610008,30.26246744546327,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.4346599795262749,1.6403380649115473,0.6471469871001331,1.3820897303740605,0.0
2025-01-03 19:00:00+00:00,8.376768868387613,70.49120250962585,1015.1994629164376,31.37298824224983,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3724730336129882,1.2585145519226053,0.7359852710676568,1.6260911736821064,0.0
2025-01-03 20:00:00+00:00,9.317225003557896,71.71966806711059,1014.2513194147318,28.462339796049264,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.183659208634356,1.4001431934744555,0.2846312498626184,0.9675318406163849,0.0
2025-01-03 21:00:00+00:00,9.32981451954824,70.33366098048124,1014.4690062957424,29.93537784841373,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.1811316323021157,1.2403517368360866,0.3882588641751387,1.308567925544312,0.0
2025-01-03 22:00:00+00:00,11.1090441586566,65.34373652575712,1014.5477125435956,28.42145006865951,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.8239186362759124,0.6650680280962806,0.4257261688590886,0.9578236276487363,0.0
2025-01-03 23:00:00+00:00,13.218641782182118,63.422515673741806,1014.410069668472,26.471282945788555,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.40037820566182114,0.44357227859465254,0.36020268526670624,0.4784148515677539,0.0
2025-01-04 00:00:00+00:00,14.441764991057624,60.121390651459926,1014.2083617205968,24.94317551911416,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.15481377915498845,0.06298867195624483,0.2641816787221264,0.0783463634218479,0.0
2025-01-04 01:00:00+00:00,17.057901593685948,55.87315424725645,1014.157422059257,23.408542891713907,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.3704236456818635,-0.4267865173053635,0.23993237369267087,-0.3478850206632042,0.0
2025-01-04 02:00:00+00:00,18.708651002487425,55.1771559765234,1013.6183104419124,23.085910431102626,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.7018418780703287,-0.5070275049389001,-0.01670620045677467,-0.4408979161714349,0.0
2025-01-04 03:00:00+00:00,20.98263912841525,49.30798323701249,1013.575751238208,20.583888494223093,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.1583867183405052,-1.1836789235037286,-0.03696607430151072,-1.2075844602551342,0.0
2025-01-04 04:00:00+00:00,20.922628965719426,52.04196878351775,1013.8909418614064,19.975179385790582,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.1463385770902628,-0.8684802949261887,0.11307719970794948,-1.4075559461212896,0.0
2025-01-04 05:00:00+00:00,22.072382536176264,47.509183287924905,1014.3381632163184,20.47563790879867,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.3771727024708023,-1.3910608819645196,0.32597235381189466,-1.2427310088734675,0.0
2025-01-04 06:00:00+00:00,22.69438969818513,47.00798363527047,1015.182991358055,20.824584625033456,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.5020520530656423,-1.4488437196836703,0.7281441540868191,-1.1300633803176854,0.0
2025-01-04 07:00:00+00:00,22.08877086031683,48.33210741311969,1013.1949362619216,19.302602190931065,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.380462959241162,-1.2961867316544247,-0.21824915072689868,-1.6353723495653474,0.0
2025-01-04 08:00:00+00:00,20.994189163440776,48.41179047634704,1013.5884646546529,19.84377554923049,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.16070559979627,-1.287000146055161,-0.030913982371000848,-1.4514855273528497,0.0
2025-01-04 09:00:00+00:00,20.260288818725343,52.94890118194847,1012.9829731746088,22.657152161821948,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.013361639714849,-0.763920909612938,-0.3191520115634289,-0.5664531075960821,0.0
2025-01-04 10:00:00+00:00,18.38102903212393,55.7329318291323,1013.4432734544048,23.62232832165708,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.6360657561886133,-0.44295262833146454,-0.10003076897308394,-0.28692683818274856,0.0
2025-01-04 11:00:00+00:00,16.313223417952795,56.73398047860093,1013.8378882131244,23.08786792680582,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.22091583826793446,-0.3275426687377723,0.08782155280576723,-0.44032983437688167,0.0
2025-01-04 12:00:00+00:00,13.981399387159607,57.08611622778531,1011.746779673662,22.88583607808317,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.24724062109891795,-0.2869452685949955,-0.9076292901990607,-0.4992060542089381,0.0
2025-01-04 13:00:00+00:00,12.98244710268811,65.02362066549284,1012.6667117774144,26.61762257911404,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.44779862135913706,0.6281621709054125,-0.4697050165872316,0.5155529449566112,0.0
2025-01-04 14:00:00+00:00,11.445004254918205,66.01282341815403,1012.6917102993684,27.325819655692,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.7564684826290786,0.7422064281702281,-0.4578047257685777,0.6925430183178217,0.0
2025-01-04 15:00:00+00:00,10.280834581682694,66.72130736707656,1013.1691701603576,29.455551839180487,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.9901969051545175,0.8238868779279215,-0.23051483997202532,1.1992958523492152,0.0
2025-01-04 16:00:00+00:00,8.840293503070987,71.60039498176153,1012.2022009883428,28.79290399504685,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.2794119582758123,1.386392311368918,-0.6908306290745825,1.0455246019200863,0.0
2025-01-04 17:00:00+00:00,8.316651141111565,71.30577837784153,1012.2178961621754,29.157181092658742,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3845427704263458,1.352426239518079,-0.6833591020218764,1.1304755388255054,0.0
2025-01-04 18:00:00+00:00,7.721252639106979,73.40875311629473,1011.3607754952968,30.35249436436933,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.504079944299616,1.5948762240620569,-1.0913826332253271,1.402190622382098,0.0
2025-01-04 19:00:00+00:00,8.120300740070027,72.68283016546829,1012.481079671512,27.04709466379242,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.423963716146508,1.5111852481364765,-0.5580732829024866,0.6234188805076546,0.0
2025-01-04 20:00:00+00:00,9.23014547874763,70.8787162105859,1012.1266658950806,28.86145320264431,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.2011420210079187,1.3031906429333087,-0.7267883380339153,1.0615896201882957,0.0
2025-01-04 21:00:00+00:00,10.47689314267197,67.86573740967204,1012.9265216274594,29.099916761427057,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.9508345516796379,0.9558271438119624,-0.3460251934850518,1.11718945840505,0.0
2025-01-04 22:00:00+00:00,12.56891403371974,64.82169900461965,1011.0260141067844,28.21478959748581,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.530822972614959,0.6048828120702182,-1.2507423699924345,0.9085500761368562,0.0
2025-01-04 23:00:00+00:00,13.614618715145006,63.158868686812376,1011.0309273041684,25.84620004079648,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.3208785708356919,0.41317666483035087,-1.248403492604944,0.3175215655582333,0.0
2025-01-05 00:00:00+00:00,15.30899276696016,59.72373551151939,1011.6403561899112,24.82454103133825,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.019298109079141063,0.017143383960379982,-0.9582911016813211,0.046307767510323075,0.0
2025-01-05 01:00:00+00:00,16.344775987904374,56.09464096964439,1010.8849164049204,25.47386472279844,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.22725059562414518,-0.4012515208844606,-1.3179104885362058,0.21989424086094828,0.0
2025-01-05 02:00:00+00:00,18.262313562431,54.71641527272635,1010.9890570276792,23.29452823960109,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.6122314474116298,-0.5601458684036653,-1.2683354096916917,-0.3806135036764391,0.0
2025-01-05 03:00:00+00:00,19.01316697948818,52.89564130284386,1011.3862198080146,23.575071147667973,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.7629790478270096,-0.7700611911054415,-1.079270128270834,-0.30035592549958673,0.0
2025-01-05 04:00:00+00:00,20.40891079006907,49.722265874826114,1011.493655732751,21.90277217345404,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.0432002274339802,-1.1359166668783212,-1.0281263546074588,-0.7929888139458937,0.0
2025-01-05 05:00:00+00:00,21.550052303328087,48.53858669431761,1010.1473060787408,19.34020200453196,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.2723053243147902,-1.272381929048042,-1.6690423437928987,-1.622438645640567,0.0
2025-01-05 06:00:00+00:00,22.225807975277625,49.65626148945482,1010.9886624598912,22.05635552319829,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.4079756744781136,-1.1435262505411643,-1.2685232396535495,-0.7462696847752358,0.0
2025-01-05 07:00:00+00:00,22.641605397248025,48.31791134686897,1009.8363862655788,18.392804492748667,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.4914546361462944,-1.2978233828134413,-1.81705254234464,-1.9558526983998676,0.0
2025-01-05 08:00:00+00:00,20.67324841317736,51.28145681647299,1011.1146179305792,18.575625164855,,54.8,23.8,source,bdg2_0,1,1,1,1,0,1.0962708554391873,-0.9561590060794832,-1.2085634254634583,-1.8902628923656604,0.0
2025-01-05 09:00:00+00:00,19.835364553870743,53.93476068760612,1010.691277312789,20.7144964767916,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.928050296874916,-0.6502620921584599,-1.4100903987911173,-1.1654128576872713,0.0
2025-01-05 10:00:00+00:00,19.527312051259063,54.08011430519751,1010.5612658351174,22.85016715882828,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.8662031047123385,-0.6335044099599735,-1.4719810336415473,-0.5096524082673543,0.0
2025-01-05 11:00:00+00:00,16.82031567890471,56.25045804141708,1011.3303129948396,24.82160657727187,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.32272391397372746,-0.38328751687043017,-1.1058839951527177,0.04551342071428235,0.0
2025-01-05 12:00:00+00:00,15.42043077907056,59.84566917363968,1011.2279557407956,24.95029742084132,,54.8,23.8,source,bdg2_0,1,1,1,1,0,0.04167133471690058,0.031201001465665793,-1.1546101195517773,0.08026504986471503,0.0
2025-01-05 13:00:00+00:00,13.421588317896797,64.65635884313946,1010.9906288408328,28.08384990871886,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.35963296487766394,0.5858208999785611,-1.2675871641084508,0.8771497341023297,0.0
2025-01-05 14:00:00+00:00,11.725642008020074,63.47391002119766,1009.9411986245608,28.85010681868173,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-0.7001253044467398,0.44949748469364964,-1.767157690338149,1.0589330589741832,0.0
2025-01-05 15:00:00+00:00,9.884610946727854,69.0650900919382,1010.0340995740496,29.53641532961304,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.0697460699321122,1.094099389294136,-1.7229331430516859,1.2178312053380405,0.0
2025-01-05 16:00:00+00:00,8.745406049092542,72.57946720332752,1010.1358067781975,30.448260415639883,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.2984623556927104,1.4992686292084334,-1.6745164682602565,1.4235096708913324,0.0
2025-01-05 17:00:00+00:00,8.575717268386958,70.5075220573476,1010.8971519858598,28.92799464096934,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.3325304919329835,1.2603960172681248,-1.3120858653132383,1.0771488675310894,0.0
2025-01-05 18:00:00+00:00,7.588766405547874,73.08256693816904,1009.9844223955598,29.40615693274549,,54.8,23.8,source,bdg2_0,1,1,1,1,0,-1.5306789865938932,1.557270525620238,-1.746581456026618,1.187949431577212,0.0
