timestamp,temperature,relative_humidity,pressure,energy,pm25,latitude,longitude,domain,entity_id,mask_temperature,mask_relative_humidity,mask_pressure,mask_energy,mask_pm25,temperature_scaled,relative_humidity_scaled,pressure_scaled,pm25_scaled,energy_scaled
2025-01-02 01:00:00+00:00,16.627783552312486,56.75112952245844,1015.7305137752044,,21.150371536316023,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.2840695569084023,-0.32556557156100996,0.9887866035005127,0.19658585667898967,0.0
2025-01-02 02:00:00+00:00,17.800528414225013,53.82572675402714,1014.9780962590868,,23.528484704341963,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.5195196059015421,-0.6628325120629984,0.6306059368463555,0.9838126294107592,0.0
2025-01-02 03:00:00+00:00,19.845857921786006,49.98958462396261,1015.8069525098188,,17.870772851005434,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.9301570330201698,-1.105097739094087,1.0251744816876838,-1.088356359869153,0.0
2025-01-02 04:00:00+00:00,20.530419187297,48.6453086847733,1015.2303202867035,,22.583662720866936,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.0675952676593008,-1.2600780508970775,0.7506746067307627,0.6805803076577557,0.0
2025-01-02 05:00:00+00:00,21.478675210192748,48.15202432845486,1015.8550026807244,,21.545528574977336,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.2579750632140965,-1.3169483415279384,1.048048274334928,0.3112829792977828,0.0
2025-01-02 06:00:00+00:00,21.055310198057374,47.82036566403362,1016.2490745476696,,22.38858584294535,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.1729767689673039,-1.3551849577803756,1.2356421580344867,0.5971992078396473,0.0
2025-01-02 07:00:00+00:00,21.609362484811,48.98128779619865,1016.4110944756196,,19.18756776713279,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.284212931493022,-1.221343334363064,1.3127700884205928,-0.5976436300143848,0.0
2025-01-02 08:00:00+00:00,21.013031942529803,47.313163320259726,1016.0422502143896,,22.390677223108835,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.1644886334327962,-1.4136598401268463,1.1371855485222842,0.6097951098688261,0.0
2025-01-02 09:00:00+00:00,19.931625331071974,49.37863761840048,1015.5872103710708,,16.31852239589227,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.94737641412704,-1.1755332461628387,0.9205684829399693,-1.8652212329599018,0.0
2025-01-02 10:00:00+00:00,18.707105830432624,54.50931843360195,1015.6559547983968,,21.7980899605586,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.7015316564289289,-0.5840218686839871,0.9532935648006903,0.4270875674179545,0.0
2025-01-02 11:00:00+00:00,17.10634574322878,54.59111546591765,1014.9494961987716,,19.642991836556345,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.38014969757407924,-0.5745915655718952,0.6169911705090497,-0.37606056527640164,0.0
2025-01-02 12:00:00+00:00,15.33750773310032,57.999606820019096,1015.528311469244,,13.888007660478957,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.025023011735111463,-0.18162979527121578,0.8925302628432876,-3.0215353013800343,0.0
2025-01-02 13:00:00+00:00,14.127655786159458,61.05732323612584,1015.9172690869144,,16.068009532715916,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.21787696543223153,0.17089146153200555,1.0776895604580625,-1.6626712884382466,0.0
2025-01-02 14:00:00+00:00,11.396567378816725,66.39284284381247,1015.127324712762,,10.750526418017188,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.7661930742444872,0.7860185112126854,0.7016446166699467,-4.274621338116833,0.0
2025-01-02 15:00:00+00:00,10.30902967510172,66.35362264618358,1015.734797839544,,17.997063282677946,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.9845362228164602,0.7814968514252117,0.9908259885337786,-0.5874298318573943,0.0
2025-01-02 16:00:00+00:00,7.307514625620659,71.27836371581475,1015.9581629638644,,19.09664619321935,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.5871454419278157,1.3492656288539864,1.0971566725258497,-0.23567190521958079,0.0
2025-01-02 17:00:00+00:00,8.196635573953428,71.30867673698839,1016.1593813116274,,19.39888294381398,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.4086380976241473,1.3527603886248223,1.1929446099421306,-0.14086170419600316,0.0
2025-01-02 18:00:00+00:00,8.300381157435021,72.49165508454948,1016.1165348737362,,12.658044751691715,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.3878092681771972,1.4891448524215707,1.1725480011991503,-2.634414000929993,0.0
2025-01-02 19:00:00+00:00,7.694901006058753,73.53050330319535,1016.0681819870316,,12.39498651270145,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.5093705181437302,1.6089126888814067,1.1495301037904433,-2.529508642248006,0.0
2025-01-02 20:00:00+00:00,8.85941529823735,69.20273525396894,1015.8399427733666,,16.90747256603455,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.2755729070422688,1.1099683708832593,1.0408791593932685,-0.7338179196252855,0.0
2025-01-02 21:00:00+00:00,9.657701293108875,67.79162455257733,1015.9839970830752,,14.158676964093251,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.1153023463198657,0.9472827420516552,1.1094547408763755,-1.646072672536535,0.0
2025-01-02 22:00:00+00:00,10.999236259937542,66.1987963455448,1016.1570931685332,,13.53842639621889,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.8459645867404256,0.7636470724856501,1.1918553628135928,-1.8099374406111242,0.0
2025-01-02 23:00:00+00:00,14.458276773342098,60.80161541057,1015.6966499712624,,13.038101547708203,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.15149873589698332,0.14141114623378787,0.9726660858204468,-1.9178719579590509,0.0
2025-01-03 00:00:00+00:00,16.05926621722268,58.80330408117533,1015.7570611546148,,17.124672461941365,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.16992927051904436,-0.08897229207710315,1.0014242120774812,-0.5029947213834604,0.0
2025-01-03 01:00:00+00:00,16.508155764832743,56.63685438692766,1014.7610018777276,,17.02871977762004,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.26005208359616594,-0.3387402447211725,0.5272603759357973,-0.5243176894448018,0.0
2025-01-03 02:00:00+00:00,18.142913909045284,53.75455335374037,1016.085963058342,,10.825166217394024,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.5882597762046595,-0.6710380266057748,1.157994601013548,-2.739676023434856,0.0
2025-01-03 03:00:00+00:00,20.06207312303171,52.57824112908783,1014.9143815001336,,14.978505065077512,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.9735662018681501,-0.8066539593466844,0.600275177196678,-1.037207381197996,0.0
2025-01-03 04:00:00+00:00,21.0751027713284,47.92241776184948,1015.929217859912,,13.246900563253732,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.1769504912130475,-1.3434194671704722,1.0833776516923783,-1.5862974402225993,0.0
2025-01-03 05:00:00+00:00,21.42067700161199,49.25375476769064,1015.3901959221772,,14.227161322576851,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.2463308586685446,-1.1899308728536282,0.826781768604392,-1.2093087524042718,0.0
2025-01-03 06:00:00+00:00,22.426679526378106,48.77518876135853,1015.6000373860008,,12.94652354025129,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.4483043240283717,-1.2451042987236105,0.9266746522680519,-1.6107394540525666,0.0
2025-01-03 07:00:00+00:00,21.499398435168768,48.71608753826439,1015.486314242974,,12.58690294708633,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.2621356308655653,-1.251918023284203,0.8725379126111354,-1.6853571606384306,0.0
2025-01-03 08:00:00+00:00,21.09464232971285,49.71571040424092,1015.9829273373072,,11.47328168196211,54.8,23.8,target,opensensemap_0,1,1,1,0,1,1.1808734160778989,-1.1366724409316165,1.1089454993393995,-2.034458995309192,0.0
2025-01-03 09:00:00+00:00,18.60028797673027,51.94415146331643,1015.1999878348324,,11.795272404581349,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.6800860123639909,-0.879757561998064,0.7362351531033245,-1.8294894560469597,0.0
2025-01-03 10:00:00+00:00,18.394683186912584,53.48529021657907,1015.9575015475144,,13.750746074108486,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.6388070782940076,-0.7020811210611264,1.0968418120340298,-1.1199001521264669,0.0
2025-01-03 11:00:00+00:00,16.573161206412447,55.857353732562096,1015.0194277243576,,13.99683033450193,54.8,23.8,target,opensensemap_0,1,1,1,0,1,0.2731031187376045,-0.4286081438201218,0.6502813583608247,-1.02402730359577,0.0
2025-01-03 12:00:00+00:00,13.574465228699044,61.23468513370616,1015.2081226357484,,12.293670168880318,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.32894011999100375,0.19133934829961727,0.7401076419180652,-1.5510138531669329,0.0
2025-01-03 13:00:00+00:00,13.748307102332262,63.48396780309259,1015.665151256589,,12.698077822507932,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.2940381741429958,0.45065703693190706,0.9576714447085348,-1.3749649432624897,0.0
2025-01-03 14:00:00+00:00,12.124376136910469,65.63788522084978,1015.1411554264068,,15.75257083145986,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.6200721119480949,0.698980155177418,0.708228586510511,-0.4507838853957148,0.0
2025-01-03 15:00:00+00:00,9.913615294326496,65.9557500701576,1015.257264014365,,13.076796881502478,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.0639229149689964,0.735626495427059,0.7635008928407896,-1.2231893806573708,0.0
2025-01-03 16:00:00+00:00,8.90995640091167,73.84961951404354,1014.50017026852,,14.61242368584369,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.2654258533332214,1.645703297428985,0.40309415482958394,-0.739227494314615,0.0
2025-01-03 17:00:00+00:00,7.627993135501663,70.2802819206075,1013.7526571906958,,17.283063817418444,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.5228035008088623,1.234197715104527,0.04724819588736446,-0.02574751623470628,0.0
2025-01-03 18:00:00+00:00,8.253863270335042,73.27191300195317,1016.139585810468,,15.290782569495256,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.3971485875402219,1.5791000556657062,1.1835211639827647,-0.544389550236302,0.0
2025-01-03 19:00:00+00:00,7.569069499763106,70.85698179434652,1014.9215262031986,,16.208027554781125,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.5346335018364277,1.3006849024767273,0.6036763400511538,-0.2914816695371652,0.0
2025-01-03 20:00:00+00:00,9.314985752409113,68.35058956914322,1015.1967245267692,,18.0818121574067,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.1841087793890972,1.0117252943795567,0.7346816886603316,0.1813086667931844,0.0
2025-01-03 21:00:00+00:00,9.79786513639086,68.04776542433602,1014.37181950318,,20.157470845259493,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-1.0871618830020469,0.976812982840307,0.3419940851072582,0.6532710148628335,0.0
2025-01-03 22:00:00+00:00,11.30342640909658,66.24400270777228,1013.8501934534906,,19.026717315275544,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.784892832901381,0.7688588715733569,0.09367933668679478,0.39379592398078983,0.0
2025-01-03 23:00:00+00:00,13.425407141804593,63.02329034792254,1014.3079992850244,,16.00403107345405,54.8,23.8,target,opensensemap_0,1,1,1,0,1,-0.35886626590895526,0.39754596534200776,0.3116131226823971,-0.3670762579938474,0.0
2025-01-01 00:00:00+00:00,14.473377592026266,60.409576480847335,1013.1602172195572,,19.70015829021331,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.1484669694706308,0.09621334584470184,-0.23477679591494793,0.0,0.0
2025-01-01 01:00:00+00:00,17.05652884462714,60.32503815736715,1012.7230075342014,,15.32275304685513,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.37014804112059163,0.08646700184619073,-0.4429059970750188,-237581.3202066457,0.0
2025-01-01 02:00:00+00:00,18.667693386218016,54.80021554213426,1013.0657383301182,,18.477487144675287,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.6936188850984832,-0.5504846139666896,-0.27975250538360324,0.4874845055524454,0.0
2025-01-01 03:00:00+00:00,20.657665834725908,52.42384728380001,1013.3179173019864,,21.119688448280435,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.0931423669000424,-0.8244538809145727,-0.1597052838276692,1.645630039993155,0.0
2025-01-01 04:00:00+00:00,20.79041756894242,49.22170710706624,1012.805763264086,,18.85965620943801,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.1197947133228003,-1.1936256175792692,-0.4035109778675472,0.14674945639466494,0.0
2025-01-01 05:00:00+00:00,20.94858316208042,48.39507123314715,1013.7631914025142,,17.620400485582365,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.1515493582270977,-1.2889276919173538,0.05226289973323979,-0.5051412394621833,0.0
2025-01-01 06:00:00+00:00,20.82123839813185,47.421102800568086,1013.972424848325,,20.27903878217445,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.1259825602947549,-1.4012155987130404,0.15186634263760473,0.9620322227669182,0.0
2025-01-01 07:00:00+00:00,21.131801543510505,49.11363702486948,1013.3220617019272,,18.75156671272645,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.188333810059021,-1.2060849159622549,-0.1577323846036904,0.036142370010996294,0.0
2025-01-01 08:00:00+00:00,21.103862798863315,52.386238229143785,1014.0781535195453,,18.44734506608351,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.1827245944404934,-0.8287897935403333,0.2021973957177387,-0.14459761807555915,0.0
2025-01-01 09:00:00+00:00,19.95934408134674,51.708108769755874,1013.378008371613,,23.171873996491275,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.9529414618387637,-0.9069707026787596,-0.13109954443731878,2.51194762154995,0.0
2025-01-01 10:00:00+00:00,18.059355658532667,52.365744305032806,1014.6656230848369,,21.367412719717898,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.5714839242560162,-0.8311525188232852,0.48185627662859737,1.0862399226871469,0.0
2025-01-01 11:00:00+00:00,17.56449995095163,55.242134575886325,1014.4571793105832,,22.69911213339974,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.47213256116031493,-0.49953618318254955,0.38262874879629266,1.56356146523938,0.0
2025-01-01 12:00:00+00:00,16.026737612513738,57.12479488367915,1014.0527312690836,,27.67626942115244,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.16339855627663954,-0.2824860426460709,0.19009539327472505,3.182348406111654,0.0
2025-01-01 13:00:00+00:00,12.882870307204383,61.87923491989251,1014.1697737206578,,21.16253271588963,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.4677904901250237,0.26564888841974615,0.24581225583263325,0.37488016792337076,0.0
2025-01-01 14:00:00+00:00,11.632542758960993,65.89323889320883,1014.6869511816496,,20.437934192431307,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.7188166869154188,0.7284196404858514,0.4920092990811971,0.10401902584112797,0.0
2025-01-01 15:00:00+00:00,11.13382048707612,66.53865236570125,1014.5283998053492,,22.19573040012325,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.818944333740293,0.8028287541898794,0.4165325372491936,0.727030222712278,0.0
2025-01-01 16:00:00+00:00,8.89835245681357,69.06705666590241,1014.5570994673648,,24.89388044091632,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.2677555580244495,1.0943261137613916,0.43019471795776193,1.5816200360100874,0.0
2025-01-01 17:00:00+00:00,7.389643260113383,71.68905323255541,1014.2451914608682,,27.255561161762124,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.5706566116262988,1.396613637922029,0.2817141000713499,2.1112759325134918,0.0
2025-01-01 18:00:00+00:00,9.574492012609817,71.58562059354391,1014.3402402240506,,27.82905515737766,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.1320081361352539,1.3846889860129308,0.32696109210973845,1.9808422737498814,0.0
2025-01-01 19:00:00+00:00,8.038713351590022,73.56231465855656,1013.5557962124162,,19.0213914909722,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.4403438813799858,1.6125801901949615,-0.04646546033132948,-0.68738240015723,0.0
2025-01-01 20:00:00+00:00,8.825108117800447,68.47506806787712,1015.245512740874,,21.337328391993783,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.2824607029960384,1.0260763037104097,0.7579068192275777,0.08146951841083858,0.0
2025-01-01 21:00:00+00:00,10.76370773217318,66.29293802413176,1015.6170905480468,,25.35507888130533,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.893251260255212,0.7745005782843638,0.934792635727154,1.2308230599006618,0.0
2025-01-01 22:00:00+00:00,11.852324447888416,64.98139522525284,1015.037914430256,,20.405858508061577,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.6746914802260746,0.6232940395168817,0.6590817657159249,-0.27021957212937675,0.0
2025-01-01 23:00:00+00:00,13.757586685313344,64.32023182475552,1015.1930520210308,,24.194700728238743,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.29217512759426195,0.5470691313900619,0.7329334298472238,0.8826278660659,0.0
2025-01-02 00:00:00+00:00,14.911645889064925,63.6751483612471,1015.3221936171844,,21.4749646732594,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.06047656732842204,0.4726980641121784,0.7944099664937609,0.042455121261725105,0.0
2025-01-02 01:00:00+00:00,17.364911514254,58.67171064247071,1015.753693755751,,21.35174978703224,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.4320615203694949,-0.10414357616180449,0.9998211962729643,0.0019154438089399074,0.0
2025-01-02 02:00:00+00:00,18.76897048030562,54.61871698680454,1015.39574013276,,17.98526079861011,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.7139521200068171,-0.5714094121251357,0.8294210333743887,-1.1997399097483799,0.0
2025-01-02 03:00:00+00:00,19.363139156112187,50.72342410810621,1015.7677694662996,,21.960830929554515,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.833242383705521,-1.020494073469819,1.0065217943849494,0.24248656630653923,0.0
2025-01-02 04:00:00+00:00,20.95706321117931,49.140114864853096,1016.0768453467708,,18.76095306740515,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.1532518836788328,-1.2030323106325747,1.1536542076295841,-0.8780247331959451,0.0
2025-01-02 05:00:00+00:00,22.44287930605986,47.53622765476825,1015.6077044717003,,19.054598661773067,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.45155672703914,-1.387942962284708,0.9303244900353993,-0.7413492645579466,0.0
2025-01-02 06:00:00+00:00,22.060486860492933,45.19490316720591,1015.6217978830869,,18.31164644373347,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.3747844273110383,-1.6578720657790527,0.9370335144503268,-1.0064571861312923,0.0
2025-01-02 07:00:00+00:00,20.690092876365075,48.746988175399295,1016.6248708005988,,21.00590295657077,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.0996526904926722,-1.2483555178205057,1.414536122511653,0.009088938715225913,0.0
2025-01-02 08:00:00+00:00,20.4606304780046,51.6568040128511,1015.7906987750332,,19.52185632595133,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.0535839037593417,-0.9128855799671786,1.017437057403427,-0.5251874180352564,0.0
2025-01-02 09:00:00+00:00,20.73176666670179,53.28511304296157,1016.6452160817164,,21.18035867296189,54.82,23.82,target,opensensemap_1,1,1,1,0,1,1.1080194685491611,-0.7251593595973235,1.4242212855997671,0.08623155593565263,0.0
2025-01-02 10:00:00+00:00,18.856778763615328,54.72697407488178,1015.6326977167276,,19.01892311205116,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.7315812440206783,-0.5589285540096418,0.94222226882705,-0.7201095840792744,0.0
2025-01-02 11:00:00+00:00,16.744837275694515,57.94314518394975,1017.0378651131632,,17.17980654791096,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.30757023962312535,-0.18813920432023212,1.6111378430058385,-1.466635249557939,0.0
2025-01-02 12:00:00+00:00,15.231230259525802,59.62124819189676,1015.4887143626124,,18.75148732250996,54.82,23.82,target,opensensemap_1,1,1,1,0,1,0.003685858895934093,0.005327717036707175,0.8736804650288091,-0.7587527189361702,0.0
2025-01-02 13:00:00+00:00,12.562962410147213,62.27837421925146,1015.2439643023728,,17.02107985601098,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.5320178702497735,0.3116652837624928,0.7571697009086079,-1.4612895662487837,0.0
2025-01-02 14:00:00+00:00,11.354676295748948,65.02363055772926,1017.2169590626916,,17.05496816331989,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-0.7746034778037051,0.6281633113720683,1.6963936868181797,-1.388531067808993,0.0
2025-01-02 15:00:00+00:00,9.77415540553556,66.80332142911789,1015.1664033253678,,16.09363117902718,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.0919220465063155,0.8333422021934584,0.7202475907039803,-1.75613587878282,0.0
2025-01-02 16:00:00+00:00,8.32448608366457,69.14612582261586,1015.4484504466384,,19.48537861451328,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.3829697619503545,1.1034419226546455,0.8545132394436011,-0.3208303222440163,0.0
2025-01-02 17:00:00+00:00,7.398567464196226,71.23342147544618,1015.1138289925044,,19.19463171459836,54.82,23.82,target,opensensemap_1,1,1,1,0,1,-1.5688649139120119,1.3440842801275883,0.6952201170068268,-0.4242996064459062,0.0
